frequency,timestamp
49.76,2024-10-04 06:27:55.125
50.41,2024-10-04 06:27:55.140
52.49,2024-10-04 06:27:55.156
50.9,2024-10-04 06:27:55.171
52.99,2024-10-04 06:27:55.186
49.33,2024-10-04 06:27:59.129
52.32,2024-10-04 06:27:59.140
49.81,2024-10-04 06:27:59.153
51.5,2024-10-04 06:27:59.168
50.97,2024-10-04 06:27:59.182
51.65,2024-10-04 06:27:59.197
52.8,2024-10-04 06:27:59.213
50.53,2024-10-04 06:27:59.237
50.5,2024-10-04 06:27:59.258
51.22,2024-10-04 06:27:59.272
52.55,2024-10-04 06:27:59.287
50.94,2024-10-04 06:27:59.299
51.89,2024-10-04 06:27:59.310
50.33,2024-10-04 06:27:59.321
52.03,2024-10-04 06:27:59.334
49.07,2024-10-04 06:27:59.345
50.43,2024-10-04 06:28:03.068
52.79,2024-10-04 06:28:03.083
52.36,2024-10-04 06:28:03.094
49.27,2024-10-04 06:28:03.105
49.25,2024-10-04 06:28:03.117
52.4,2024-10-04 06:28:03.131
51.03,2024-10-04 06:28:03.143
52.04,2024-10-04 06:28:03.155
51.82,2024-10-04 06:28:03.168
50.32,2024-10-04 06:28:03.180
50.83,2024-10-04 06:28:03.190
52.91,2024-10-04 06:28:03.202
50.84,2024-10-04 06:28:07.057
49.64,2024-10-04 06:28:07.069
52.03,2024-10-04 06:28:07.085
50.91,2024-10-04 06:28:07.101
49.91,2024-10-04 06:28:07.113
51.44,2024-10-04 06:28:07.125
52.32,2024-10-04 06:28:07.137
50.58,2024-10-04 06:28:07.148
49.84,2024-10-04 06:28:07.161
49.83,2024-10-04 06:28:07.172
51.39,2024-10-04 06:28:07.186
52.74,2024-10-04 06:28:07.198
52.89,2024-10-04 06:28:07.209
50.11,2024-10-04 06:28:07.219
49.37,2024-10-04 06:28:07.231
49.32,2024-10-04 06:28:07.244
50.65,2024-10-04 06:28:07.256
49.97,2024-10-04 06:28:07.267
50.38,2024-10-04 06:28:07.279
50.27,2024-10-04 06:28:07.291
52.44,2024-10-04 06:28:07.302
52.84,2024-10-04 06:28:07.312
52.35,2024-10-04 06:28:07.325
49.95,2024-10-04 06:28:07.336
51.2,2024-10-04 06:28:07.348
50.15,2024-10-04 06:28:07.360
50.39,2024-10-04 06:28:07.371
51.8,2024-10-04 06:28:07.383
51.3,2024-10-04 06:28:07.394
50.01,2024-10-04 06:28:07.406
49.67,2024-10-04 06:28:07.418
50.94,2024-10-04 06:28:07.430
52.62,2024-10-04 06:28:07.442
49.87,2024-10-04 06:28:07.453
51.8,2024-10-04 06:28:07.466
52.87,2024-10-04 06:28:07.478
51.74,2024-10-04 06:28:07.492
51.04,2024-10-04 06:28:07.503
49.98,2024-10-04 06:28:07.514
50.85,2024-10-04 06:28:07.526
51.54,2024-10-04 06:28:07.538
50.48,2024-10-04 06:28:07.550
52.31,2024-10-04 06:28:07.562
49.16,2024-10-04 06:28:07.572
50.69,2024-10-04 06:28:07.584
49.99,2024-10-04 06:28:07.597
50.14,2024-10-04 06:28:07.618
51.22,2024-10-04 06:28:07.632
52.78,2024-10-04 06:28:07.645
50.68,2024-10-04 06:28:07.656
50.68,2024-10-04 06:28:07.667
51.33,2024-10-04 06:28:07.677
52.79,2024-10-04 06:28:07.687
52.27,2024-10-04 06:28:07.698
51.33,2024-10-04 06:28:07.710
50.95,2024-10-04 06:28:07.722
52.36,2024-10-04 06:28:07.733
51.55,2024-10-04 06:28:07.746
51.33,2024-10-04 06:28:07.758
52.19,2024-10-04 06:28:07.771
52.66,2024-10-04 06:28:07.781
51.22,2024-10-04 06:28:07.792
51.29,2024-10-04 06:28:07.802
49.22,2024-10-04 06:28:07.816
52.7,2024-10-04 06:28:07.840
51.56,2024-10-04 06:28:07.852
49.3,2024-10-04 06:28:07.864
50.3,2024-10-04 06:28:07.878
51.18,2024-10-04 06:28:07.890
52.27,2024-10-04 06:28:07.904
49.13,2024-10-04 06:28:07.916
51.67,2024-10-04 06:28:07.927
51.32,2024-10-04 06:28:07.939
49.15,2024-10-04 06:28:07.950
49.2,2024-10-04 06:28:07.961
50.04,2024-10-04 06:28:07.974
50.04,2024-10-04 06:28:07.986
52.95,2024-10-04 06:28:08.002
49.39,2024-10-04 06:28:12.044
49.51,2024-10-04 06:28:12.058
51.49,2024-10-04 06:28:12.074
49.61,2024-10-04 06:28:12.087
51.03,2024-10-04 06:28:12.099
49.52,2024-10-04 06:28:12.111
49.27,2024-10-04 06:28:12.122
50.54,2024-10-04 06:28:12.133
50.11,2024-10-04 06:28:12.144
52.97,2024-10-04 06:28:12.155
51.14,2024-10-04 06:28:16.061
51.21,2024-10-04 06:28:16.072
49.46,2024-10-04 06:28:16.084
52.8,2024-10-04 06:28:16.095
51.57,2024-10-04 06:28:16.105
51.84,2024-10-04 06:28:16.119
52.23,2024-10-04 06:28:16.129
52.11,2024-10-04 06:28:16.142
51.61,2024-10-04 06:28:16.154
49.95,2024-10-04 06:28:16.168
49.26,2024-10-04 06:28:16.180
49.79,2024-10-04 06:28:16.191
51.6,2024-10-04 06:28:16.202
52.12,2024-10-04 06:28:16.216
52.47,2024-10-04 06:28:16.228
51.34,2024-10-04 06:28:16.239
51.62,2024-10-04 06:28:16.252
50.55,2024-10-04 06:28:16.265
51.61,2024-10-04 06:28:16.276
51.63,2024-10-04 06:28:16.287
50.6,2024-10-04 06:28:16.300
49.57,2024-10-04 06:28:16.312
52.01,2024-10-04 06:28:16.325
49.65,2024-10-04 06:28:16.335
49.04,2024-10-04 06:28:16.348
52.93,2024-10-04 06:28:20.065
51.21,2024-10-04 06:28:23.901
52.17,2024-10-04 06:28:23.913
50.53,2024-10-04 06:28:23.926
52.15,2024-10-04 06:28:23.939
51.03,2024-10-04 06:28:23.953
50.04,2024-10-04 06:28:23.966
51.05,2024-10-04 06:28:23.977
51.91,2024-10-04 06:28:23.988
51.21,2024-10-04 06:28:24.001
52.82,2024-10-04 06:28:24.015
51.28,2024-10-04 06:28:24.025
52.52,2024-10-04 06:28:24.037
49.76,2024-10-04 06:28:24.092
50.76,2024-10-04 06:28:24.104
51.86,2024-10-04 06:28:24.116
50.11,2024-10-04 06:28:24.128
49.26,2024-10-04 06:28:24.138
50.52,2024-10-04 06:28:24.151
50.35,2024-10-04 06:28:24.163
51.42,2024-10-04 06:28:24.173
49.16,2024-10-04 06:28:24.184
51.64,2024-10-04 06:28:24.196
52.64,2024-10-04 06:28:24.206
51.24,2024-10-04 06:28:24.217
52.09,2024-10-04 06:28:24.229
52.13,2024-10-04 06:28:24.240
52.75,2024-10-04 06:28:24.250
52.49,2024-10-04 06:28:24.261
51.55,2024-10-04 06:28:24.273
50.72,2024-10-04 06:28:24.284
51.94,2024-10-04 06:28:24.295
49.71,2024-10-04 06:28:24.307
51.84,2024-10-04 06:28:24.319
49.15,2024-10-04 06:28:24.328
49.56,2024-10-04 06:28:24.341
51.55,2024-10-04 06:28:24.352
49.52,2024-10-04 06:28:24.364
50.33,2024-10-04 06:28:24.375
49.72,2024-10-04 06:28:24.386
50.88,2024-10-04 06:28:24.399
50.34,2024-10-04 06:28:24.412
52.36,2024-10-04 06:28:24.424
51.34,2024-10-04 06:28:24.435
50.28,2024-10-04 06:28:24.447
52.51,2024-10-04 06:28:24.459
50.38,2024-10-04 06:28:24.471
51.68,2024-10-04 06:28:24.482
51.32,2024-10-04 06:28:24.494
52.32,2024-10-04 06:28:24.507
51.61,2024-10-04 06:28:24.517
50.91,2024-10-04 06:28:24.528
50.76,2024-10-04 06:28:24.541
51.97,2024-10-04 06:28:24.553
49.74,2024-10-04 06:28:24.565
49.9,2024-10-04 06:28:24.578
50.01,2024-10-04 06:28:24.590
50.73,2024-10-04 06:28:24.601
50.91,2024-10-04 06:28:24.612
51.33,2024-10-04 06:28:24.624
50.58,2024-10-04 06:28:24.636
49.98,2024-10-04 06:28:24.672
52.18,2024-10-04 06:28:24.685
49.34,2024-10-04 06:28:24.697
49.34,2024-10-04 06:28:24.709
49.84,2024-10-04 06:28:24.719
50.91,2024-10-04 06:28:24.730
49.2,2024-10-04 06:28:24.742
49.13,2024-10-04 06:28:24.754
51.99,2024-10-04 06:28:24.765
49.64,2024-10-04 06:28:24.779
51.18,2024-10-04 06:28:24.790
51.26,2024-10-04 06:28:24.802
51.01,2024-10-04 06:28:24.814
50.43,2024-10-04 06:28:24.825
52.95,2024-10-04 06:28:24.836
51.69,2024-10-04 06:28:28.682
52.35,2024-10-04 06:28:28.696
49.1,2024-10-04 06:28:28.708
53.0,2024-10-04 06:28:32.591
50.43,2024-10-04 06:28:36.680
52.98,2024-10-04 06:28:36.695
52.73,2024-10-04 06:28:40.839
52.45,2024-10-04 06:28:40.851
50.97,2024-10-04 06:28:40.861
50.16,2024-10-04 06:28:40.872
50.32,2024-10-04 06:28:40.883
52.84,2024-10-04 06:28:40.896
49.55,2024-10-04 06:28:40.908
52.06,2024-10-04 06:28:40.920
50.07,2024-10-04 06:28:40.930
49.47,2024-10-04 06:28:40.940
52.71,2024-10-04 06:28:40.952
52.92,2024-10-04 06:28:40.960
49.15,2024-10-04 06:28:45.025
50.62,2024-10-04 06:28:45.039
52.36,2024-10-04 06:28:45.050
49.81,2024-10-04 06:28:45.061
52.56,2024-10-04 06:28:45.071
51.12,2024-10-04 06:28:45.083
51.53,2024-10-04 06:28:45.093
52.2,2024-10-04 06:28:45.102
51.0,2024-10-04 06:28:45.111
50.91,2024-10-04 06:28:45.123
51.83,2024-10-04 06:28:45.135
51.34,2024-10-04 06:28:45.145
51.62,2024-10-04 06:28:45.158
49.7,2024-10-04 06:28:45.171
52.7,2024-10-04 06:28:45.186
51.52,2024-10-04 06:28:45.196
50.67,2024-10-04 06:28:45.208
49.82,2024-10-04 06:28:45.218
49.38,2024-10-04 06:28:45.229
51.9,2024-10-04 06:28:45.239
52.76,2024-10-04 06:28:45.251
49.03,2024-10-04 06:28:45.262
49.82,2024-10-04 06:28:50.471
49.06,2024-10-04 06:28:50.485
50.06,2024-10-04 06:28:54.562
52.0,2024-10-04 06:28:54.573
50.24,2024-10-04 06:28:54.584
52.06,2024-10-04 06:28:54.596
51.09,2024-10-04 06:28:54.607
50.1,2024-10-04 06:28:54.617
51.65,2024-10-04 06:28:54.630
49.5,2024-10-04 06:28:54.643
50.1,2024-10-04 06:28:54.653
50.03,2024-10-04 06:28:54.665
50.59,2024-10-04 06:28:54.676
49.23,2024-10-04 06:28:54.687
52.67,2024-10-04 06:28:54.698
49.19,2024-10-04 06:28:54.709
49.46,2024-10-04 06:28:54.722
51.96,2024-10-04 06:28:54.735
49.1,2024-10-04 06:28:54.746
52.4,2024-10-04 06:28:58.650
51.07,2024-10-04 06:28:58.664
51.77,2024-10-04 06:28:58.675
49.33,2024-10-04 06:28:58.686
50.14,2024-10-04 06:28:58.696
52.5,2024-10-04 06:28:58.708
49.32,2024-10-04 06:28:58.719
52.47,2024-10-04 06:28:58.730
52.82,2024-10-04 06:28:58.742
49.75,2024-10-04 06:28:58.753
50.61,2024-10-04 06:28:58.764
49.19,2024-10-04 06:28:58.778
51.93,2024-10-04 06:28:58.790
52.9,2024-10-04 06:28:58.803
52.96,2024-10-04 06:29:02.579
52.68,2024-10-04 06:29:06.549
50.26,2024-10-04 06:29:06.563
50.28,2024-10-04 06:29:06.576
50.99,2024-10-04 06:29:06.589
51.18,2024-10-04 06:29:06.600
51.07,2024-10-04 06:29:06.612
52.09,2024-10-04 06:29:06.623
49.07,2024-10-04 06:29:06.632
49.68,2024-10-04 06:29:10.660
49.47,2024-10-04 06:29:10.671
50.56,2024-10-04 06:29:10.690
52.74,2024-10-04 06:29:10.701
51.26,2024-10-04 06:29:10.711
50.76,2024-10-04 06:29:10.721
49.98,2024-10-04 06:29:10.730
52.46,2024-10-04 06:29:10.740
51.71,2024-10-04 06:29:10.752
50.88,2024-10-04 06:29:10.765
50.24,2024-10-04 06:29:10.778
51.72,2024-10-04 06:29:10.790
52.85,2024-10-04 06:29:10.801
51.01,2024-10-04 06:29:10.814
52.42,2024-10-04 06:29:10.825
50.24,2024-10-04 06:29:10.836
49.61,2024-10-04 06:29:10.848
51.26,2024-10-04 06:29:10.859
51.01,2024-10-04 06:29:10.873
51.48,2024-10-04 06:29:10.884
51.21,2024-10-04 06:29:10.895
52.32,2024-10-04 06:29:10.908
50.09,2024-10-04 06:29:10.918
52.0,2024-10-04 06:29:10.929
49.81,2024-10-04 06:29:10.944
49.76,2024-10-04 06:29:10.958
50.52,2024-10-04 06:29:10.968
51.67,2024-10-04 06:29:10.979
50.41,2024-10-04 06:29:10.990
51.27,2024-10-04 06:29:11.003
50.88,2024-10-04 06:29:11.015
51.98,2024-10-04 06:29:11.025
49.93,2024-10-04 06:29:11.037
51.32,2024-10-04 06:29:11.049
51.36,2024-10-04 06:29:11.059
49.2,2024-10-04 06:29:11.073
51.89,2024-10-04 06:29:11.084
50.46,2024-10-04 06:29:11.095
52.48,2024-10-04 06:29:11.106
50.11,2024-10-04 06:29:11.118
50.08,2024-10-04 06:29:11.129
51.67,2024-10-04 06:29:11.141
51.64,2024-10-04 06:29:11.151
50.08,2024-10-04 06:29:11.162
50.83,2024-10-04 06:29:11.174
50.78,2024-10-04 06:29:11.186
50.54,2024-10-04 06:29:11.197
50.13,2024-10-04 06:29:11.209
52.45,2024-10-04 06:29:11.219
50.64,2024-10-04 06:29:11.231
51.48,2024-10-04 06:29:11.242
49.33,2024-10-04 06:29:11.251
49.7,2024-10-04 06:29:11.264
51.56,2024-10-04 06:29:11.275
49.07,2024-10-04 06:29:11.285
50.56,2024-10-04 06:29:15.160
50.67,2024-10-04 06:29:15.179
52.48,2024-10-04 06:29:15.193
49.16,2024-10-04 06:29:15.205
49.93,2024-10-04 06:29:15.216
52.36,2024-10-04 06:29:15.229
50.57,2024-10-04 06:29:15.240
51.45,2024-10-04 06:29:15.252
50.14,2024-10-04 06:29:15.264
50.19,2024-10-04 06:29:15.278
49.72,2024-10-04 06:29:15.291
50.58,2024-10-04 06:29:15.302
50.94,2024-10-04 06:29:15.313
52.02,2024-10-04 06:29:15.325
50.15,2024-10-04 06:29:15.335
51.39,2024-10-04 06:29:15.348
52.28,2024-10-04 06:29:15.362
51.58,2024-10-04 06:29:15.373
52.5,2024-10-04 06:29:15.388
52.91,2024-10-04 06:29:15.399
51.79,2024-10-04 06:29:19.404
50.3,2024-10-04 06:29:19.415
52.31,2024-10-04 06:29:19.426
51.54,2024-10-04 06:29:19.440
52.71,2024-10-04 06:29:19.452
51.29,2024-10-04 06:29:19.461
52.94,2024-10-04 06:29:19.473
49.96,2024-10-04 06:29:24.182
52.06,2024-10-04 06:29:24.195
49.99,2024-10-04 06:29:24.208
50.87,2024-10-04 06:29:24.218
52.91,2024-10-04 06:29:24.230
52.6,2024-10-04 06:29:28.080
51.69,2024-10-04 06:29:28.093
49.83,2024-10-04 06:29:28.103
50.55,2024-10-04 06:29:28.114
52.83,2024-10-04 06:29:28.125
52.51,2024-10-04 06:29:28.135
50.0,2024-10-04 06:29:28.147
52.11,2024-10-04 06:29:28.159
52.77,2024-10-04 06:29:28.170
49.98,2024-10-04 06:29:28.182
50.64,2024-10-04 06:29:28.194
49.44,2024-10-04 06:29:28.205
49.92,2024-10-04 06:29:28.216
52.29,2024-10-04 06:29:28.227
52.81,2024-10-04 06:29:28.240
51.95,2024-10-04 06:29:28.251
51.35,2024-10-04 06:29:28.262
51.62,2024-10-04 06:29:28.273
51.15,2024-10-04 06:29:28.286
51.94,2024-10-04 06:29:28.297
49.22,2024-10-04 06:29:28.308
52.0,2024-10-04 06:29:28.319
49.78,2024-10-04 06:29:28.331
50.08,2024-10-04 06:29:28.342
52.09,2024-10-04 06:29:28.353
52.65,2024-10-04 06:29:28.364
50.82,2024-10-04 06:29:28.375
50.34,2024-10-04 06:29:28.386
52.12,2024-10-04 06:29:28.399
50.02,2024-10-04 06:29:28.412
51.01,2024-10-04 06:29:28.425
50.81,2024-10-04 06:29:28.437
50.31,2024-10-04 06:29:28.447
51.4,2024-10-04 06:29:28.459
51.1,2024-10-04 06:29:28.471
52.89,2024-10-04 06:29:28.482
50.81,2024-10-04 06:29:28.495
49.71,2024-10-04 06:29:28.506
52.59,2024-10-04 06:29:28.517
50.84,2024-10-04 06:29:28.528
52.46,2024-10-04 06:29:28.541
52.37,2024-10-04 06:29:28.552
51.89,2024-10-04 06:29:28.564
49.23,2024-10-04 06:29:28.576
52.61,2024-10-04 06:29:28.589
49.82,2024-10-04 06:29:28.599
52.94,2024-10-04 06:29:28.613
51.43,2024-10-04 06:29:32.317
52.97,2024-10-04 06:29:32.331
50.39,2024-10-04 06:29:36.251
50.78,2024-10-04 06:29:36.264
49.68,2024-10-04 06:29:36.278
52.19,2024-10-04 06:29:36.292
49.22,2024-10-04 06:29:36.306
52.75,2024-10-04 06:29:36.317
52.61,2024-10-04 06:29:36.327
51.39,2024-10-04 06:29:36.337
52.81,2024-10-04 06:29:36.351
50.95,2024-10-04 06:29:36.362
51.64,2024-10-04 06:29:36.373
51.51,2024-10-04 06:29:36.384
51.89,2024-10-04 06:29:36.396
51.27,2024-10-04 06:29:36.407
52.24,2024-10-04 06:29:36.419
52.9,2024-10-04 06:29:36.429
49.37,2024-10-04 06:29:41.488
51.85,2024-10-04 06:29:41.502
50.72,2024-10-04 06:29:41.513
50.21,2024-10-04 06:29:41.526
49.24,2024-10-04 06:29:41.536
51.87,2024-10-04 06:29:41.547
52.45,2024-10-04 06:29:41.559
51.15,2024-10-04 06:29:41.571
51.81,2024-10-04 06:29:41.585
50.41,2024-10-04 06:29:41.598
52.38,2024-10-04 06:29:41.610
52.34,2024-10-04 06:29:41.621
52.3,2024-10-04 06:29:41.635
50.05,2024-10-04 06:29:41.647
49.13,2024-10-04 06:29:41.660
50.31,2024-10-04 06:29:41.672
51.74,2024-10-04 06:29:41.683
51.24,2024-10-04 06:29:41.695
51.7,2024-10-04 06:29:41.706
51.09,2024-10-04 06:29:41.716
51.32,2024-10-04 06:29:41.727
49.17,2024-10-04 06:29:41.738
49.82,2024-10-04 06:29:45.838
52.96,2024-10-04 06:29:45.853
50.72,2024-10-04 06:29:49.742
50.84,2024-10-04 06:29:49.762
50.7,2024-10-04 06:29:49.782
50.25,2024-10-04 06:29:49.796
49.38,2024-10-04 06:29:49.809
51.73,2024-10-04 06:29:49.826
50.33,2024-10-04 06:29:49.836
50.26,2024-10-04 06:29:49.848
51.96,2024-10-04 06:29:49.861
52.92,2024-10-04 06:29:49.872
49.5,2024-10-04 06:29:54.407
51.3,2024-10-04 06:29:54.419
49.22,2024-10-04 06:29:54.432
52.73,2024-10-04 06:29:54.446
52.37,2024-10-04 06:29:54.462
52.03,2024-10-04 06:29:54.473
51.59,2024-10-04 06:29:54.487
50.96,2024-10-04 06:29:54.499
52.82,2024-10-04 06:29:54.509
50.52,2024-10-04 06:29:54.522
52.26,2024-10-04 06:29:54.534
51.43,2024-10-04 06:29:54.545
50.4,2024-10-04 06:29:54.562
52.52,2024-10-04 06:29:54.572
52.56,2024-10-04 06:29:54.587
49.7,2024-10-04 06:29:54.600
49.94,2024-10-04 06:29:54.612
49.74,2024-10-04 06:29:54.624
49.03,2024-10-04 06:29:54.634
50.12,2024-10-04 06:29:59.037
52.37,2024-10-04 06:29:59.056
49.36,2024-10-04 06:29:59.070
52.98,2024-10-04 06:29:59.087
50.25,2024-10-04 06:30:03.919
51.66,2024-10-04 06:30:03.929
50.37,2024-10-04 06:30:03.944
49.26,2024-10-04 06:30:03.957
50.77,2024-10-04 06:30:04.037
51.49,2024-10-04 06:30:04.052
52.15,2024-10-04 06:30:04.110
49.5,2024-10-04 06:30:04.122
49.9,2024-10-04 06:30:04.142
49.14,2024-10-04 06:30:04.157
51.25,2024-10-04 06:30:04.169
51.05,2024-10-04 06:30:04.182
49.33,2024-10-04 06:30:04.193
49.5,2024-10-04 06:30:04.204
50.44,2024-10-04 06:30:04.216
52.73,2024-10-04 06:30:04.227
50.55,2024-10-04 06:30:04.239
52.55,2024-10-04 06:30:04.250
50.22,2024-10-04 06:30:04.264
52.4,2024-10-04 06:30:04.275
49.09,2024-10-04 06:30:04.291
49.83,2024-10-04 06:30:08.415
49.78,2024-10-04 06:30:08.428
51.16,2024-10-04 06:30:08.440
49.33,2024-10-04 06:30:08.453
51.58,2024-10-04 06:30:08.466
51.05,2024-10-04 06:30:08.479
52.65,2024-10-04 06:30:08.491
49.88,2024-10-04 06:30:08.502
51.97,2024-10-04 06:30:08.517
52.37,2024-10-04 06:30:08.529
51.22,2024-10-04 06:30:08.541
51.45,2024-10-04 06:30:08.553
51.03,2024-10-04 06:30:08.564
50.21,2024-10-04 06:30:08.576
50.66,2024-10-04 06:30:08.590
50.0,2024-10-04 06:30:08.602
49.78,2024-10-04 06:30:08.613
50.08,2024-10-04 06:30:08.626
52.36,2024-10-04 06:30:08.641
52.08,2024-10-04 06:30:08.653
49.94,2024-10-04 06:30:08.665
52.45,2024-10-04 06:30:08.676
51.47,2024-10-04 06:30:08.690
52.76,2024-10-04 06:30:08.703
50.04,2024-10-04 06:30:08.717
49.13,2024-10-04 06:30:08.731
51.11,2024-10-04 06:30:08.746
52.16,2024-10-04 06:30:08.761
52.57,2024-10-04 06:30:08.772
50.49,2024-10-04 06:30:08.782
52.12,2024-10-04 06:30:08.795
50.46,2024-10-04 06:30:08.812
50.13,2024-10-04 06:30:08.828
50.0,2024-10-04 06:30:08.844
49.04,2024-10-04 06:30:08.856
52.9,2024-10-04 06:30:12.705
50.91,2024-10-04 06:30:16.492
51.77,2024-10-04 06:30:16.503
50.67,2024-10-04 06:30:16.515
50.29,2024-10-04 06:30:16.528
50.71,2024-10-04 06:30:16.542
52.06,2024-10-04 06:30:16.553
51.79,2024-10-04 06:30:16.565
50.74,2024-10-04 06:30:16.579
50.01,2024-10-04 06:30:16.593
50.09,2024-10-04 06:30:16.606
49.4,2024-10-04 06:30:16.619
51.96,2024-10-04 06:30:16.631
51.28,2024-10-04 06:30:16.642
49.28,2024-10-04 06:30:16.654
51.82,2024-10-04 06:30:16.666
51.22,2024-10-04 06:30:16.679
49.19,2024-10-04 06:30:16.690
52.31,2024-10-04 06:30:16.700
52.1,2024-10-04 06:30:16.714
52.18,2024-10-04 06:30:16.725
51.77,2024-10-04 06:30:16.736
51.8,2024-10-04 06:30:16.747
49.74,2024-10-04 06:30:16.760
49.48,2024-10-04 06:30:16.771
52.03,2024-10-04 06:30:16.783
49.93,2024-10-04 06:30:16.798
49.92,2024-10-04 06:30:16.811
52.99,2024-10-04 06:30:16.827
51.23,2024-10-04 06:30:20.427
49.88,2024-10-04 06:30:20.442
50.61,2024-10-04 06:30:20.454
51.67,2024-10-04 06:30:20.468
49.99,2024-10-04 06:30:20.481
52.84,2024-10-04 06:30:20.493
49.7,2024-10-04 06:30:20.504
52.28,2024-10-04 06:30:20.515
51.73,2024-10-04 06:30:20.527
50.16,2024-10-04 06:30:20.540
50.2,2024-10-04 06:30:20.555
51.73,2024-10-04 06:30:20.565
49.57,2024-10-04 06:30:20.575
50.54,2024-10-04 06:30:20.584
50.75,2024-10-04 06:30:20.595
50.12,2024-10-04 06:30:20.606
51.29,2024-10-04 06:30:20.619
51.22,2024-10-04 06:30:20.634
49.6,2024-10-04 06:30:20.672
49.66,2024-10-04 06:30:20.704
52.3,2024-10-04 06:30:20.730
51.79,2024-10-04 06:30:20.745
52.92,2024-10-04 06:30:20.756
51.86,2024-10-04 06:30:24.832
50.48,2024-10-04 06:30:24.843
52.82,2024-10-04 06:30:24.856
52.73,2024-10-04 06:30:24.869
49.18,2024-10-04 06:30:24.881
49.05,2024-10-04 06:30:29.412
50.48,2024-10-04 06:30:32.924
50.21,2024-10-04 06:30:32.937
49.24,2024-10-04 06:30:32.952
50.47,2024-10-04 06:30:32.966
51.32,2024-10-04 06:30:32.979
52.75,2024-10-04 06:30:32.991
51.79,2024-10-04 06:30:33.003
52.11,2024-10-04 06:30:33.017
52.9,2024-10-04 06:30:33.031
51.18,2024-10-04 06:30:37.129
50.55,2024-10-04 06:30:37.146
49.22,2024-10-04 06:30:37.157
52.88,2024-10-04 06:30:37.168
50.37,2024-10-04 06:30:37.180
49.66,2024-10-04 06:30:37.232
50.79,2024-10-04 06:30:37.244
52.06,2024-10-04 06:30:37.257
49.95,2024-10-04 06:30:37.269
50.59,2024-10-04 06:30:37.278
49.49,2024-10-04 06:30:37.290
49.16,2024-10-04 06:30:37.302
51.75,2024-10-04 06:30:37.312
51.67,2024-10-04 06:30:37.322
50.3,2024-10-04 06:30:37.333
51.38,2024-10-04 06:30:37.345
51.96,2024-10-04 06:30:37.355
50.35,2024-10-04 06:30:37.367
52.28,2024-10-04 06:30:37.380
49.74,2024-10-04 06:30:37.391
50.71,2024-10-04 06:30:37.402
52.8,2024-10-04 06:30:37.413
51.33,2024-10-04 06:30:37.424
52.5,2024-10-04 06:30:37.434
51.3,2024-10-04 06:30:37.445
50.62,2024-10-04 06:30:37.456
51.42,2024-10-04 06:30:37.466
52.13,2024-10-04 06:30:37.477
49.28,2024-10-04 06:30:37.488
49.4,2024-10-04 06:30:37.500
50.06,2024-10-04 06:30:37.511
50.54,2024-10-04 06:30:37.522
49.26,2024-10-04 06:30:37.534
52.46,2024-10-04 06:30:37.546
50.94,2024-10-04 06:30:37.556
49.15,2024-10-04 06:30:37.567
49.53,2024-10-04 06:30:37.582
52.35,2024-10-04 06:30:37.595
50.43,2024-10-04 06:30:37.608
50.77,2024-10-04 06:30:37.618
49.01,2024-10-04 06:30:37.631
49.83,2024-10-04 06:30:41.392
51.06,2024-10-04 06:30:41.403
50.56,2024-10-04 06:30:41.417
50.71,2024-10-04 06:30:41.428
51.24,2024-10-04 06:30:41.442
52.55,2024-10-04 06:30:41.456
51.23,2024-10-04 06:30:41.466
52.93,2024-10-04 06:30:41.480
51.16,2024-10-04 06:30:45.143
50.71,2024-10-04 06:30:45.156
52.86,2024-10-04 06:30:45.168
51.36,2024-10-04 06:30:45.179
51.28,2024-10-04 06:30:45.196
52.1,2024-10-04 06:30:45.215
51.17,2024-10-04 06:30:45.228
52.27,2024-10-04 06:30:45.240
50.75,2024-10-04 06:30:45.253
49.31,2024-10-04 06:30:45.265
50.27,2024-10-04 06:30:45.278
49.81,2024-10-04 06:30:45.291
51.2,2024-10-04 06:30:45.303
49.04,2024-10-04 06:30:45.314
51.82,2024-10-04 06:30:49.305
51.22,2024-10-04 06:30:49.315
49.93,2024-10-04 06:30:49.327
51.56,2024-10-04 06:30:49.340
52.61,2024-10-04 06:30:49.353
49.68,2024-10-04 06:30:49.364
49.83,2024-10-04 06:30:49.375
49.15,2024-10-04 06:30:49.388
52.15,2024-10-04 06:30:49.402
49.33,2024-10-04 06:30:49.413
50.74,2024-10-04 06:30:49.425
49.97,2024-10-04 06:30:49.437
49.04,2024-10-04 06:30:49.446
49.27,2024-10-04 06:30:53.348
51.91,2024-10-04 06:30:53.362
52.09,2024-10-04 06:30:53.374
50.54,2024-10-04 06:30:53.390
50.66,2024-10-04 06:30:53.404
50.55,2024-10-04 06:30:53.416
51.21,2024-10-04 06:30:53.429
50.92,2024-10-04 06:30:53.441
49.44,2024-10-04 06:30:53.453
49.28,2024-10-04 06:30:53.470
52.85,2024-10-04 06:30:53.482
51.33,2024-10-04 06:30:53.496
50.19,2024-10-04 06:30:53.507
51.77,2024-10-04 06:30:53.519
51.18,2024-10-04 06:30:53.531
52.23,2024-10-04 06:30:53.542
52.37,2024-10-04 06:30:53.555
50.25,2024-10-04 06:30:53.567
52.68,2024-10-04 06:30:53.578
50.63,2024-10-04 06:30:53.589
50.99,2024-10-04 06:30:53.600
49.97,2024-10-04 06:30:53.612
50.34,2024-10-04 06:30:53.625
52.41,2024-10-04 06:30:53.637
